Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,EventName,SessionType,EventDate,Time_weather,AirTemp,TrackTemp,Humidity,AvgSpeed,MaxThrottle,AvgBrake
ZHO,24,93.387,10.0,1.0,,0 days 00:59:08.056000,32.917,29.943,30.527,0 days 00:58:11.673000,0 days 00:58:41.616000,0 days 00:59:12.143000,,285.0,,291.0,False,SOFT,10.0,True,Kick Sauber,3458.753,2024-11-30 14:16:53.092,1,20.0,False,,False,False,Qatar Grand Prix,S,2024-12-01,3438.916,21.1,25.4,53.0,,,
NOR,4,84.916,11.0,1.0,,,31.462,28.814,24.64,0 days 00:59:04.740000,0 days 00:59:33.554000,0 days 00:59:58.194000,,286.0,275.0,293.0,True,MEDIUM,16.0,False,McLaren,3513.242,2024-11-30 14:17:47.581,1,1.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
PIA,81,84.981,11.0,1.0,,,31.435,29.038,24.508,0 days 00:59:05.558000,0 days 00:59:34.596000,0 days 00:59:59.104000,,286.0,279.0,320.0,True,MEDIUM,16.0,False,McLaren,3514.076,2024-11-30 14:17:48.415,1,2.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
RUS,63,85.005,11.0,1.0,,,31.427,29.137,24.441,0 days 00:59:06.345000,0 days 00:59:35.482000,0 days 00:59:59.923000,,289.0,281.0,316.0,True,MEDIUM,15.0,False,Mercedes,3514.918,2024-11-30 14:17:49.257,1,3.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
SAI,55,84.904,11.0,1.0,,,31.171,29.262,24.471,0 days 00:59:07.014000,0 days 00:59:36.276000,0 days 01:00:00.747000,243.0,289.0,281.0,,True,MEDIUM,12.0,False,Ferrari,3515.802,2024-11-30 14:17:50.141,1,4.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
HAM,44,85.216,11.0,1.0,,,31.354,29.338,24.524,0 days 00:59:08.259000,0 days 00:59:37.597000,0 days 01:00:02.121000,241.0,287.0,280.0,310.0,True,MEDIUM,17.0,False,Mercedes,3516.878,2024-11-30 14:17:51.217,1,5.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
LEC,16,85.097,11.0,1.0,,,31.278,29.246,24.573,0 days 00:59:08.873000,0 days 00:59:38.119000,0 days 01:00:02.692000,246.0,288.0,281.0,324.0,True,MEDIUM,12.0,False,Ferrari,3517.573,2024-11-30 14:17:51.912,1,6.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
HUL,27,85.544,11.0,1.0,,,31.824,28.93,24.79,0 days 00:59:12.808000,0 days 00:59:41.738000,0 days 01:00:06.528000,233.0,288.0,278.0,303.0,False,MEDIUM,17.0,False,Haas F1 Team,3520.93,2024-11-30 14:17:55.269,1,7.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
VER,1,85.347,11.0,1.0,,,31.638,29.041,24.668,0 days 00:59:14.162000,0 days 00:59:43.203000,0 days 01:00:07.871000,238.0,288.0,280.0,305.0,False,MEDIUM,19.0,False,Red Bull Racing,3522.5,2024-11-30 14:17:56.839,1,8.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
GAS,10,85.465,11.0,1.0,,,31.71,29.085,24.67,0 days 00:59:16.151000,0 days 00:59:45.236000,0 days 01:00:09.906000,240.0,286.0,279.0,302.0,True,MEDIUM,18.0,False,Alpine,3524.37,2024-11-30 14:17:58.709,1,9.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
MAG,20,85.362,11.0,1.0,,,31.497,29.046,24.819,0 days 00:59:17.319000,0 days 00:59:46.365000,0 days 01:00:11.184000,241.0,289.0,279.0,306.0,True,MEDIUM,17.0,False,Haas F1 Team,3525.784,2024-11-30 14:18:00.123,1,10.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
ALO,14,85.694,11.0,1.0,,,31.44,29.336,24.918,0 days 00:59:18.274000,0 days 00:59:47.610000,0 days 01:00:12.528000,239.0,287.0,280.0,326.0,False,MEDIUM,17.0,False,Aston Martin,3526.781,2024-11-30 14:18:01.120,1,11.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
BOT,77,85.976,11.0,1.0,,,31.771,29.083,25.122,0 days 00:59:20.721000,0 days 00:59:49.804000,0 days 01:00:14.926000,234.0,286.0,277.0,300.0,False,MEDIUM,15.0,False,Kick Sauber,3528.92,2024-11-30 14:18:03.259,1,12.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3498.922,21.1,25.4,53.0,,,
STR,18,85.89,11.0,1.0,,,31.908,29.116,24.866,0 days 00:59:22.120000,0 days 00:59:51.236000,0 days 01:00:16.102000,237.0,288.0,279.0,305.0,True,MEDIUM,17.0,False,Aston Martin,3530.164,2024-11-30 14:18:04.503,1,13.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
OCO,31,86.358,11.0,1.0,,,32.042,29.24,25.076,0 days 00:59:24.955000,0 days 00:59:54.195000,0 days 01:00:19.271000,234.0,286.0,277.0,302.0,True,MEDIUM,18.0,False,Alpine,3532.866,2024-11-30 14:18:07.205,1,14.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
ALB,23,86.182,11.0,1.0,,,32.003,29.108,25.071,0 days 00:59:26.320000,0 days 00:59:55.428000,0 days 01:00:20.499000,240.0,285.0,277.0,300.0,True,MEDIUM,17.0,False,Williams,3534.293,2024-11-30 14:18:08.632,1,15.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
LAW,30,86.364,11.0,1.0,,,32.004,29.431,24.929,0 days 00:59:27.872000,0 days 00:59:57.303000,0 days 01:00:22.232000,237.0,279.0,277.0,302.0,False,MEDIUM,18.0,False,RB,3535.834,2024-11-30 14:18:10.173,1,16.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
TSU,22,86.52,11.0,1.0,,,32.208,29.327,24.985,0 days 00:59:28.768000,0 days 00:59:58.095000,0 days 01:00:23.080000,238.0,288.0,280.0,325.0,False,MEDIUM,18.0,False,RB,3536.529,2024-11-30 14:18:10.868,1,17.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
COL,43,86.231,11.0,1.0,,,32.133,29.295,24.803,0 days 00:59:30.189000,0 days 00:59:59.484000,0 days 01:00:24.287000,238.0,285.0,278.0,303.0,False,MEDIUM,7.0,True,Williams,3538.004,2024-11-30 14:18:12.343,1,18.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
PER,11,85.881,11.0,1.0,,,31.785,29.241,24.855,0 days 00:59:31.320000,0 days 01:00:00.561000,0 days 01:00:25.416000,231.0,286.0,281.0,,True,MEDIUM,14.0,False,Red Bull Racing,3539.515,2024-11-30 14:18:13.854,1,19.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
ZHO,24,110.069,11.0,2.0,0 days 00:59:36.412000,,55.146,29.291,25.632,0 days 01:00:07.289000,0 days 01:00:36.580000,0 days 01:01:02.212000,236.0,284.0,273.0,173.0,False,MEDIUM,9.0,False,Kick Sauber,3552.14,2024-11-30 14:18:26.479,1,20.0,False,,False,False,Qatar Grand Prix,S,2024-12-01,3558.918,21.1,25.3,53.0,,,
NOR,4,84.744,12.0,1.0,,,31.436,28.722,24.586,0 days 01:00:29.630000,0 days 01:00:58.352000,0 days 01:01:22.938000,239.0,286.0,275.0,290.0,True,MEDIUM,17.0,False,McLaren,3598.158,2024-11-30 14:19:12.497,1,1.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
PIA,81,84.799,12.0,1.0,,,31.262,29.022,24.515,0 days 01:00:30.366000,0 days 01:00:59.388000,0 days 01:01:23.903000,240.0,287.0,279.0,318.0,True,MEDIUM,17.0,False,McLaren,3599.057,2024-11-30 14:19:13.396,1,2.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
RUS,63,84.555,12.0,1.0,,,31.293,28.977,24.285,0 days 01:00:31.216000,0 days 01:01:00.193000,0 days 01:01:24.478000,244.0,290.0,283.0,325.0,True,MEDIUM,16.0,False,Mercedes,3599.923,2024-11-30 14:19:14.262,1,3.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
SAI,55,84.649,12.0,1.0,,,31.144,29.176,24.329,0 days 01:00:31.891000,0 days 01:01:01.067000,0 days 01:01:25.396000,,287.0,282.0,327.0,True,MEDIUM,13.0,False,Ferrari,3600.706,2024-11-30 14:19:15.045,1,4.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
HAM,44,85.089,12.0,1.0,,,31.333,29.125,24.631,0 days 01:00:33.454000,0 days 01:01:02.579000,0 days 01:01:27.210000,242.0,287.0,280.0,308.0,True,MEDIUM,18.0,False,Mercedes,3602.094,2024-11-30 14:19:16.433,1,5.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
LEC,16,84.971,12.0,1.0,,,31.338,29.23,24.403,0 days 01:00:34.030000,0 days 01:01:03.260000,0 days 01:01:27.663000,241.0,288.0,284.0,321.0,True,MEDIUM,13.0,False,Ferrari,3602.67,2024-11-30 14:19:17.009,1,6.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
HUL,27,85.187,12.0,1.0,,,31.557,28.865,24.765,0 days 01:00:38.085000,0 days 01:01:06.950000,0 days 01:01:31.715000,239.0,288.0,279.0,,True,MEDIUM,18.0,False,Haas F1 Team,3606.474,2024-11-30 14:19:20.813,1,7.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
VER,1,85.48,12.0,1.0,,,31.708,29.119,24.653,0 days 01:00:39.579000,0 days 01:01:08.698000,0 days 01:01:33.351000,231.0,288.0,280.0,306.0,False,MEDIUM,20.0,False,Red Bull Racing,3607.847,2024-11-30 14:19:22.186,1,8.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
GAS,10,85.222,12.0,1.0,,,31.635,29.023,24.564,0 days 01:00:41.541000,0 days 01:01:10.564000,0 days 01:01:35.128000,,286.0,279.0,303.0,True,MEDIUM,19.0,False,Alpine,3609.835,2024-11-30 14:19:24.174,1,9.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
MAG,20,85.595,12.0,1.0,,,31.782,29.093,24.72,0 days 01:00:42.966000,0 days 01:01:12.059000,0 days 01:01:36.779000,235.0,287.0,279.0,300.0,False,MEDIUM,18.0,False,Haas F1 Team,3611.146,2024-11-30 14:19:25.485,1,10.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
ALO,14,85.916,12.0,1.0,,,31.794,29.226,24.896,0 days 01:00:44.322000,0 days 01:01:13.548000,0 days 01:01:38.444000,235.0,287.0,279.0,305.0,False,MEDIUM,18.0,False,Aston Martin,3612.475,2024-11-30 14:19:26.814,1,11.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
BOT,77,85.447,12.0,1.0,,,31.764,28.725,24.958,0 days 01:00:46.690000,0 days 01:01:15.415000,0 days 01:01:40.373000,237.0,286.0,277.0,,True,MEDIUM,16.0,False,Kick Sauber,3614.896,2024-11-30 14:19:29.235,1,12.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
STR,18,85.662,12.0,1.0,,,31.827,29.077,24.758,0 days 01:00:47.929000,0 days 01:01:17.006000,0 days 01:01:41.764000,238.0,287.0,279.0,,True,MEDIUM,18.0,False,Aston Martin,3616.054,2024-11-30 14:19:30.393,1,13.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
OCO,31,86.248,12.0,1.0,,,32.142,29.133,24.973,0 days 01:00:51.413000,0 days 01:01:20.546000,0 days 01:01:45.519000,231.0,285.0,277.0,301.0,True,MEDIUM,19.0,False,Alpine,3619.224,2024-11-30 14:19:33.563,1,14.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
ALB,23,86.324,12.0,1.0,,,32.063,29.111,25.15,0 days 01:00:52.562000,0 days 01:01:21.673000,0 days 01:01:46.823000,235.0,284.0,277.0,301.0,False,MEDIUM,18.0,False,Williams,3620.475,2024-11-30 14:19:34.814,1,15.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
LAW,30,86.1,12.0,1.0,,,31.994,29.25,24.856,0 days 01:00:54.226000,0 days 01:01:23.476000,0 days 01:01:48.332000,236.0,279.0,277.0,,True,MEDIUM,19.0,False,RB,3622.198,2024-11-30 14:19:36.537,1,16.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
TSU,22,86.249,12.0,1.0,,,31.955,29.314,24.98,0 days 01:00:55.035000,0 days 01:01:24.349000,0 days 01:01:49.329000,243.0,287.0,280.0,,False,MEDIUM,19.0,False,RB,3623.049,2024-11-30 14:19:37.388,1,17.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
COL,43,85.906,12.0,1.0,,,31.861,29.202,24.843,0 days 01:00:56.148000,0 days 01:01:25.350000,0 days 01:01:50.193000,242.0,286.0,280.0,304.0,False,MEDIUM,8.0,True,Williams,3624.235,2024-11-30 14:19:38.574,1,18.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
PER,11,85.933,12.0,1.0,,,31.867,29.162,24.904,0 days 01:00:57.283000,0 days 01:01:26.445000,0 days 01:01:51.349000,237.0,285.0,280.0,306.0,False,MEDIUM,15.0,False,Red Bull Racing,3625.396,2024-11-30 14:19:39.735,1,19.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3618.921,21.0,25.2,53.0,,,
ZHO,24,85.666,12.0,2.0,,,31.868,28.658,25.14,0 days 01:01:34.080000,0 days 01:02:02.738000,0 days 01:02:27.878000,241.0,285.0,275.0,290.0,True,MEDIUM,10.0,False,Kick Sauber,3662.209,2024-11-30 14:20:16.548,1,20.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
NOR,4,84.329,13.0,1.0,,,31.247,28.773,24.309,0 days 01:01:54.185000,0 days 01:02:22.958000,0 days 01:02:47.267000,241.0,286.0,276.0,294.0,True,MEDIUM,18.0,False,McLaren,3682.902,2024-11-30 14:20:37.241,1,1.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
PIA,81,84.619,13.0,1.0,,,31.208,28.852,24.559,0 days 01:01:55.111000,0 days 01:02:23.963000,0 days 01:02:48.522000,238.0,287.0,278.0,320.0,True,MEDIUM,18.0,False,McLaren,3683.856,2024-11-30 14:20:38.195,1,2.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
RUS,63,84.552,13.0,1.0,,,31.107,29.184,24.261,0 days 01:01:55.585000,0 days 01:02:24.769000,0 days 01:02:49.030000,243.0,290.0,285.0,329.0,True,MEDIUM,17.0,False,Mercedes,3684.478,2024-11-30 14:20:38.817,1,3.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
SAI,55,84.534,13.0,1.0,,,31.053,29.115,24.366,0 days 01:01:56.449000,0 days 01:02:25.564000,0 days 01:02:49.930000,241.0,288.0,282.0,,True,MEDIUM,14.0,False,Ferrari,3685.355,2024-11-30 14:20:39.694,1,4.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
HAM,44,86.688,13.0,1.0,,,32.65,29.497,24.541,0 days 01:01:59.860000,0 days 01:02:29.357000,0 days 01:02:53.898000,237.0,287.0,281.0,,False,MEDIUM,19.0,False,Mercedes,3687.183,2024-11-30 14:20:41.522,1,6.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
LEC,16,85.104,13.0,1.0,,,31.798,29.043,24.263,0 days 01:01:59.461000,0 days 01:02:28.504000,0 days 01:02:52.767000,238.0,286.0,279.0,329.0,False,MEDIUM,14.0,False,Ferrari,3687.641,2024-11-30 14:20:41.980,1,5.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
HUL,27,85.369,13.0,1.0,,,31.616,28.998,24.755,0 days 01:02:03.331000,0 days 01:02:32.329000,0 days 01:02:57.084000,235.0,288.0,279.0,301.0,False,MEDIUM,19.0,False,Haas F1 Team,3691.661,2024-11-30 14:20:46.000,1,7.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
VER,1,85.164,13.0,1.0,,,31.493,29.014,24.657,0 days 01:02:04.844000,0 days 01:02:33.858000,0 days 01:02:58.515000,239.0,288.0,280.0,307.0,True,MEDIUM,21.0,False,Red Bull Racing,3693.327,2024-11-30 14:20:47.666,1,8.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
GAS,10,85.3,13.0,1.0,,,31.722,29.04,24.538,0 days 01:02:06.850000,0 days 01:02:35.890000,0 days 01:03:00.428000,236.0,286.0,279.0,,False,MEDIUM,20.0,False,Alpine,3695.057,2024-11-30 14:20:49.396,1,9.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
MAG,20,85.477,13.0,1.0,,,31.542,29.023,24.912,0 days 01:02:08.321000,0 days 01:02:37.344000,0 days 01:03:02.256000,238.0,287.0,279.0,304.0,False,MEDIUM,19.0,False,Haas F1 Team,3696.741,2024-11-30 14:20:51.080,1,10.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
ALO,14,85.66,13.0,1.0,,,31.605,29.138,24.917,0 days 01:02:10.049000,0 days 01:02:39.187000,0 days 01:03:04.104000,239.0,287.0,279.0,,False,MEDIUM,19.0,False,Aston Martin,3698.391,2024-11-30 14:20:52.730,1,11.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
BOT,77,85.737,13.0,1.0,,,31.763,28.757,25.217,0 days 01:02:12.136000,0 days 01:02:40.893000,0 days 01:03:06.110000,236.0,286.0,277.0,,False,MEDIUM,17.0,False,Kick Sauber,3700.343,2024-11-30 14:20:54.682,1,12.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
STR,18,85.56,13.0,1.0,,,31.803,28.964,24.793,0 days 01:02:13.567000,0 days 01:02:42.531000,0 days 01:03:07.324000,,288.0,280.0,306.0,True,MEDIUM,19.0,False,Aston Martin,3701.716,2024-11-30 14:20:56.055,1,13.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
OCO,31,86.079,13.0,1.0,,,31.975,29.231,24.873,0 days 01:02:17.494000,0 days 01:02:46.725000,0 days 01:03:11.598000,230.0,286.0,277.0,302.0,True,MEDIUM,20.0,False,Alpine,3705.472,2024-11-30 14:20:59.811,1,14.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
ALB,23,86.247,13.0,1.0,,,31.929,29.327,24.991,0 days 01:02:18.752000,0 days 01:02:48.079000,0 days 01:03:13.070000,239.0,284.0,276.0,299.0,False,MEDIUM,19.0,False,Williams,3706.799,2024-11-30 14:21:01.138,1,15.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
LAW,30,86.337,13.0,1.0,,,31.97,29.579,24.788,0 days 01:02:20.302000,0 days 01:02:49.881000,0 days 01:03:14.669000,226.0,279.0,276.0,,False,MEDIUM,20.0,False,RB,3708.298,2024-11-30 14:21:02.637,1,16.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3678.926,21.0,25.3,53.0,,,
TSU,22,86.014,13.0,1.0,,,31.747,29.318,24.949,0 days 01:02:21.076000,0 days 01:02:50.394000,0 days 01:03:15.343000,240.0,289.0,281.0,324.0,True,MEDIUM,20.0,False,RB,3709.298,2024-11-30 14:21:03.637,1,17.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3738.92,21.0,25.3,53.0,,,
COL,43,86.153,13.0,1.0,,,31.701,29.529,24.923,0 days 01:02:21.894000,0 days 01:02:51.423000,0 days 01:03:16.346000,238.0,286.0,279.0,324.0,False,MEDIUM,9.0,True,Williams,3710.141,2024-11-30 14:21:04.480,1,18.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3738.92,21.0,25.3,53.0,,,
PER,11,86.217,13.0,1.0,,,32.244,29.264,24.709,0 days 01:02:23.593000,0 days 01:02:52.857000,0 days 01:03:17.566000,235.0,286.0,281.0,308.0,False,MEDIUM,16.0,False,Red Bull Racing,3711.329,2024-11-30 14:21:05.668,1,19.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3738.92,21.0,25.3,53.0,,,
ZHO,24,86.241,13.0,2.0,,,31.865,29.054,25.322,0 days 01:02:59.743000,0 days 01:03:28.797000,0 days 01:03:54.119000,235.0,283.0,274.0,291.0,False,MEDIUM,11.0,False,Kick Sauber,3747.875,2024-11-30 14:21:42.214,1,20.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3738.92,21.0,25.3,53.0,,,
NOR,4,85.308,14.0,1.0,,,31.217,28.849,25.242,0 days 01:03:18.484000,0 days 01:03:47.333000,0 days 01:04:12.575000,242.0,287.0,275.0,295.0,False,MEDIUM,19.0,False,McLaren,3767.231,2024-11-30 14:22:01.570,1,1.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3738.92,21.0,25.3,53.0,,,
PIA,81,84.827,14.0,1.0,,,31.66,28.825,24.342,0 days 01:03:20.182000,0 days 01:03:49.007000,0 days 01:04:13.349000,240.0,286.0,280.0,300.0,False,MEDIUM,19.0,False,McLaren,3768.475,2024-11-30 14:22:02.814,1,2.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3738.92,21.0,25.3,53.0,,,
RUS,63,85.203,14.0,1.0,,,31.761,29.197,24.245,0 days 01:03:20.791000,0 days 01:03:49.988000,0 days 01:04:14.233000,,288.0,281.0,328.0,False,MEDIUM,18.0,False,Mercedes,3769.03,2024-11-30 14:22:03.369,1,3.0,False,,False,True,Qatar Grand Prix,S,2024-12-01,3798.933,21.0,25.3,53.0,,,
