fecha,temp_max,temp_min,estación
2025-09-05,13.3,0.0,LA PLATA AERO
2025-09-05,20.2,-1.0,LA QUIACA OBSERVATORIO
2025-09-05,17.8,9.0,LA RIOJA AERO
2025-09-05,14.8,0.6,LABOULAYE AERO
2025-09-05,12.0,1.5,LAS FLORES
2025-09-05,18.4,12.2,LAS LOMITAS
2025-09-05,11.2,-1.3,MALARGUE AERO
2025-09-05,13.6,-12.6,MAQUINCHAO
2025-09-05,11.8,0.2,MAR DEL PLATA AERO
2025-09-05,14.5,0.3,MARCOS JUAREZ AERO
2025-09-05,,0.5,MARIANO MORENO AERO
2025-09-05,15.4,7.0,MENDOZA AERO
2025-09-05,,5.4,MENDOZA OBSERVATORIO
2025-09-05,14.4,4.0,MERCEDES AERO (CTES)
2025-09-05,,0.5,MERLO AERO
2025-09-05,15.0,7.5,METAN
2025-09-05,14.2,4.6,MONTE CASEROS AERO
2025-09-05,13.1,1.3,MORON AERO
2025-09-05,15.6,-3.1,NEUQUEN AERO
2025-09-05,14.3,1.7,NUEVE DE JULIO
2025-09-05,16.0,7.0,OBERA
2025-09-05,12.2,-2.7,OLAVARRIA AERO
2025-09-05,19.6,13.4,ORAN AERO
2025-09-05,13.4,2.5,PARANA AERO
2025-09-05,17.2,-6.6,PASO DE INDIOS
2025-09-05,14.4,5.5,PASO DE LOS LIBRES AERO
2025-09-05,13.9,1.5,PEHUAJO AERO
2025-09-05,14.4,-4.5,PERITO MORENO AERO
2025-09-05,12.2,-2.7,PIGUE AERO
2025-09-05,12.5,3.2,PILAR OBSERVATORIO
2025-09-05,15.5,9.0,POSADAS AERO
2025-09-05,17.0,5.8,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-09-05,18.5,-1.2,PUERTO DESEADO AERO
2025-09-05,16.0,-4.6,PUERTO MADRYN AERO
2025-09-05,13.5,,PUNTA INDIO B.A.
2025-09-05,14.2,2.5,RAFAELA AERO
2025-09-05,15.0,5.6,RECONQUISTA AERO
2025-09-05,15.8,8.0,RESISTENCIA AERO
2025-09-05,14.5,1.9,RIO CUARTO AERO
2025-09-05,13.9,4.4,RIO GALLEGOS AERO
2025-09-05,11.9,3.5,RIO GRANDE B.A.
2025-09-05,23.0,14.3,RIVADAVIA
2025-09-05,14.3,0.7,ROSARIO AERO
2025-09-05,11.4,7.2,SALTA AERO
2025-09-05,17.2,-5.2,SAN ANTONIO OESTE AERO
2025-09-05,13.7,1.7,SAN FERNANDO AERO
2025-09-05,16.5,8.4,SAN JUAN AERO
2025-09-05,14.6,0.7,SAN JULIAN AERO
2025-09-05,17.5,6.2,SAN LUIS AERO
2025-09-05,16.4,6.5,SAN MARTIN (MZA)
2025-09-05,14.3,-0.9,SAN RAFAEL AERO
2025-09-05,12.8,0.4,SANTA CRUZ AERO
2025-09-05,15.7,-1.4,SANTA ROSA AERO
2025-09-05,15.1,0.4,SANTA ROSA DE CONLARA AERO
2025-09-05,20.2,5.5,SANTIAGO DEL ESTERO AERO
2025-09-05,14.3,2.5,SAUCE VIEJO AERO
2025-09-05,14.6,1.7,SUNCHALES AERO
2025-09-05,11.5,-3.2,TANDIL AERO
2025-09-05,19.5,13.0,TARTAGAL AERO
2025-09-05,18.0,8.9,TERMAS DE RIO HONDO AERO
2025-09-05,15.0,7.0,TINOGASTA
2025-09-05,17.5,-5.6,TRELEW AERO
2025-09-05,15.5,0.5,TRENQUE LAUQUEN
2025-09-05,9.6,0.4,TRES ARROYOS
2025-09-05,15.8,8.2,TUCUMAN AERO
2025-09-05,7.7,4.7,USHUAIA AERO
2025-09-05,13.0,-2.5,USPALLATA
2025-09-05,14.3,-1.0,VENADO TUERTO AERO
2025-09-05,16.1,-3.1,VICTORICA
2025-09-05,14.1,0.6,VIEDMA AERO
2025-09-05,15.0,7.0,VILLA DE MARIA DEL RIO SECO
2025-09-05,15.3,3.8,VILLA DOLORES AERO
2025-09-05,11.0,1.3,VILLA GESELL AERO
2025-09-05,16.5,-2.2,VILLA REYNOLDS AERO
2025-09-04,14.0,6.1,AEROPARQUE AERO
2025-09-04,10.6,0.3,AZUL AERO
2025-09-04,10.6,-1.0,BAHIA BLANCA AERO
2025-09-04,12.9,-7.1,BARILOCHE AERO
2025-09-04,19.0,-29.4,BASE BELGRANO II
2025-09-04,-2.0,-5.6,BASE CARLINI (EX JUBANY)
2025-09-04,1.2,-20.7,BASE ESPERANZA
2025-09-04,-5.2,-26.7,BASE MARAMBIO
2025-09-04,12.8,-21.4,BASE ORCADAS
2025-09-04,-5.6,-12.6,BASE SAN MARTIN
2025-09-04,9.2,-0.4,BENITO JUAREZ
2025-09-04,24.7,15.8,BERNARDO DE IRIGOYEN AERO
2025-09-04,11.6,0.8,BOLIVAR AERO
2025-09-04,13.4,5.6,BUENOS AIRES OBSERVATORIO
2025-09-04,13.0,3.8,CAMPO DE MAYO AERO
2025-09-04,22.0,12.1,CATAMARCA AERO
2025-09-04,18.1,6.9,CERES AERO
2025-09-04,16.0,9.5,CHAMICAL AERO
2025-09-04,11.5,-8.0,CHAPELCO AERO
2025-09-04,15.8,7.2,CHEPES
2025-09-04,17.2,9.2,CHILECITO AERO
2025-09-04,11.1,1.5,COMODORO RIVADAVIA AERO
2025-09-04,15.0,8.0,CONCORDIA AERO
2025-09-04,13.3,3.8,CORDOBA AERO
2025-09-04,15.2,6.9,CORDOBA OBSERVATORIO
2025-09-04,10.2,-1.6,CORONEL SUAREZ AERO
2025-09-04,20.4,12.2,CORRIENTES AERO
2025-09-04,11.5,2.6,DOLORES AERO
2025-09-04,13.6,-3.9,EL BOLSON AERO
2025-09-04,17.1,4.9,EL CALAFATE AERO
2025-09-04,12.3,4.6,EL PALOMAR AERO
2025-09-04,,4.0,ESCUELA DE AVIACION MILITAR AERO
2025-09-04,11.1,-6.9,ESQUEL AERO
2025-09-04,11.3,2.4,EZEIZA AERO
2025-09-04,24.4,13.9,FORMOSA AERO
2025-09-04,12.5,-2.2,GENERAL PICO AERO
2025-09-04,14.5,-2.0,GOBERNADOR GREGORES AERO
2025-09-04,12.8,5.8,GUALEGUAYCHU AERO
2025-09-04,26.7,18.2,IGUAZU AERO
2025-09-04,26.0,12.0,ITUZAINGO
2025-09-04,15.0,6.9,JACHAL
2025-09-04,17.0,11.2,JUJUY AERO
2025-09-04,16.6,9.2,JUJUY U N
2025-09-04,11.4,4.0,JUNIN AERO
2025-09-04,11.3,2.6,LA PLATA AERO
2025-09-04,20.2,0.0,LA QUIACA OBSERVATORIO
2025-09-04,21.0,10.0,LA RIOJA AERO
2025-09-04,12.5,1.1,LABOULAYE AERO
2025-09-04,10.8,3.5,LAS FLORES
2025-09-04,27.0,14.6,LAS LOMITAS
2025-09-04,10.0,-0.1,MALARGUE AERO
2025-09-04,10.5,-9.2,MAQUINCHAO
2025-09-04,10.9,3.3,MAR DEL PLATA AERO
2025-09-04,13.8,5.8,MARCOS JUAREZ AERO
2025-09-04,,3.0,MARIANO MORENO AERO
2025-09-04,13.2,6.7,MENDOZA AERO
2025-09-04,,5.5,MENDOZA OBSERVATORIO
2025-09-04,17.5,7.6,MERCEDES AERO (CTES)
2025-09-04,,3.7,MERLO AERO
2025-09-04,15.7,7.7,METAN
2025-09-04,15.2,10.0,MONTE CASEROS AERO
2025-09-04,11.5,2.5,MORON AERO
2025-09-04,13.5,-2.3,NEUQUEN AERO
2025-09-04,12.3,3.0,NUEVE DE JULIO
2025-09-04,22.2,9.8,OBERA
2025-09-04,10.9,-1.2,OLAVARRIA AERO
2025-09-04,22.5,15.1,ORAN AERO
2025-09-04,13.4,5.8,PARANA AERO
2025-09-04,12.0,-2.9,PASO DE INDIOS
2025-09-04,16.4,9.9,PASO DE LOS LIBRES AERO
2025-09-04,11.1,1.6,PEHUAJO AERO
2025-09-04,11.6,-2.0,PERITO MORENO AERO
2025-09-04,8.8,-2.4,PIGUE AERO
2025-09-04,13.5,6.0,PILAR OBSERVATORIO
2025-09-04,26.4,11.5,POSADAS AERO
2025-09-04,20.1,14.1,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-09-04,8.4,1.0,PUERTO DESEADO AERO
2025-09-04,11.8,-3.4,PUERTO MADRYN AERO
2025-09-04,12.4,,PUNTA INDIO B.A.
2025-09-04,15.5,6.0,RAFAELA AERO
2025-09-04,17.3,8.8,RECONQUISTA AERO
2025-09-04,19.8,12.0,RESISTENCIA AERO
2025-09-04,12.0,4.6,RIO CUARTO AERO
2025-09-04,13.3,0.8,RIO GALLEGOS AERO
2025-09-04,11.6,-2.6,RIO GRANDE B.A.
2025-09-04,25.0,16.3,RIVADAVIA
2025-09-04,12.9,5.8,ROSARIO AERO
2025-09-04,17.2,8.5,SALTA AERO
2025-09-04,12.2,-1.5,SAN ANTONIO OESTE AERO
2025-09-04,12.7,4.8,SAN FERNANDO AERO
2025-09-04,14.5,5.0,SAN JUAN AERO
2025-09-04,10.9,1.1,SAN JULIAN AERO
2025-09-04,17.3,6.1,SAN LUIS AERO
2025-09-04,14.2,5.1,SAN MARTIN (MZA)
2025-09-04,12.4,1.1,SAN RAFAEL AERO
2025-09-04,10.3,1.2,SANTA CRUZ AERO
2025-09-04,12.1,-1.5,SANTA ROSA AERO
2025-09-04,15.5,5.8,SANTA ROSA DE CONLARA AERO
2025-09-04,18.0,11.2,SANTIAGO DEL ESTERO AERO
2025-09-04,16.0,9.2,SAUCE VIEJO AERO
2025-09-04,15.5,4.7,SUNCHALES AERO
2025-09-04,10.5,-0.2,TANDIL AERO
2025-09-04,19.8,14.5,TARTAGAL AERO
2025-09-04,19.4,13.2,TERMAS DE RIO HONDO AERO
2025-09-04,17.0,7.0,TINOGASTA
2025-09-04,12.3,-0.7,TRELEW AERO
2025-09-04,12.1,1.0,TRENQUE LAUQUEN
2025-09-04,10.5,0.4,TRES ARROYOS
2025-09-04,18.1,11.0,TUCUMAN AERO
2025-09-04,7.0,2.7,USHUAIA AERO
2025-09-04,15.1,-3.0,USPALLATA
2025-09-04,12.0,4.0,VENADO TUERTO AERO
2025-09-04,13.7,-3.5,VICTORICA
2025-09-04,11.0,0.2,VIEDMA AERO
2025-09-04,16.0,5.0,VILLA DE MARIA DEL RIO SECO
2025-09-04,15.1,6.0,VILLA DOLORES AERO
2025-09-04,11.2,1.9,VILLA GESELL AERO
2025-09-04,14.1,-3.7,VILLA REYNOLDS AERO
2025-09-03,17.2,10.4,AEROPARQUE AERO
2025-09-03,15.5,7.6,AZUL AERO
2025-09-03,14.4,4.0,BAHIA BLANCA AERO
2025-09-03,7.4,0.2,BARILOCHE AERO
2025-09-03,21.5,-31.1,BASE BELGRANO II
2025-09-03,-3.3,-11.5,BASE CARLINI (EX JUBANY)
2025-09-03,16.0,-20.2,BASE ESPERANZA
2025-09-03,22.9,-27.1,BASE MARAMBIO
2025-09-03,0.2,-18.6,BASE ORCADAS
2025-09-03,-6.1,-12.0,BASE SAN MARTIN
2025-09-03,13.7,4.5,BENITO JUAREZ
2025-09-03,28.8,19.5,BERNARDO DE IRIGOYEN AERO
2025-09-03,15.1,8.5,BOLIVAR AERO
2025-09-03,19.1,10.9,BUENOS AIRES OBSERVATORIO
2025-09-03,17.8,9.4,CAMPO DE MAYO AERO
2025-09-03,26.3,6.2,CATAMARCA AERO
2025-09-03,18.2,11.5,CERES AERO
2025-09-03,23.4,6.5,CHAMICAL AERO
2025-09-03,8.5,1.6,CHAPELCO AERO
2025-09-03,18.0,6.2,CHEPES
2025-09-03,25.2,5.6,CHILECITO AERO
2025-09-03,8.7,2.4,COMODORO RIVADAVIA AERO
2025-09-03,18.9,13.3,CONCORDIA AERO
2025-09-03,18.5,4.4,CORDOBA AERO
2025-09-03,19.2,7.6,CORDOBA OBSERVATORIO
2025-09-03,13.7,5.0,CORONEL SUAREZ AERO
2025-09-03,27.1,18.5,CORRIENTES AERO
2025-09-03,16.8,9.0,DOLORES AERO
2025-09-03,11.0,1.5,EL BOLSON AERO
2025-09-03,7.9,-1.6,EL CALAFATE AERO
2025-09-03,18.0,10.0,EL PALOMAR AERO
2025-09-03,,6.5,ESCUELA DE AVIACION MILITAR AERO
2025-09-03,6.2,-0.5,ESQUEL AERO
2025-09-03,17.3,9.4,EZEIZA AERO
2025-09-03,34.6,18.0,FORMOSA AERO
2025-09-03,17.8,7.0,GENERAL PICO AERO
2025-09-03,7.5,1.0,GOBERNADOR GREGORES AERO
2025-09-03,17.1,11.2,GUALEGUAYCHU AERO
2025-09-03,33.4,18.2,IGUAZU AERO
2025-09-03,31.0,20.0,ITUZAINGO
2025-09-03,15.0,3.4,JACHAL
2025-09-03,26.0,8.8,JUJUY AERO
2025-09-03,23.7,7.7,JUJUY U N
2025-09-03,16.6,6.5,JUNIN AERO
2025-09-03,17.4,10.2,LA PLATA AERO
2025-09-03,19.8,-1.5,LA QUIACA OBSERVATORIO
2025-09-03,25.0,8.6,LA RIOJA AERO
2025-09-03,16.6,6.5,LABOULAYE AERO
2025-09-03,16.5,8.0,LAS FLORES
2025-09-03,34.9,17.8,LAS LOMITAS
2025-09-03,15.6,-2.0,MALARGUE AERO
2025-09-03,6.0,-2.0,MAQUINCHAO
2025-09-03,17.5,7.3,MAR DEL PLATA AERO
2025-09-03,18.5,9.8,MARCOS JUAREZ AERO
2025-09-03,,10.0,MARIANO MORENO AERO
2025-09-03,15.7,7.6,MENDOZA AERO
2025-09-03,,7.7,MENDOZA OBSERVATORIO
2025-09-03,22.8,16.0,MERCEDES AERO (CTES)
2025-09-03,,10.5,MERLO AERO
2025-09-03,25.2,8.0,METAN
2025-09-03,20.5,15.0,MONTE CASEROS AERO
2025-09-03,17.4,10.1,MORON AERO
2025-09-03,13.5,4.8,NEUQUEN AERO
2025-09-03,16.8,8.7,NUEVE DE JULIO
2025-09-03,26.0,19.0,OBERA
2025-09-03,15.5,5.2,OLAVARRIA AERO
2025-09-03,26.4,11.1,ORAN AERO
2025-09-03,18.2,11.9,PARANA AERO
2025-09-03,6.8,-1.9,PASO DE INDIOS
2025-09-03,22.1,16.4,PASO DE LOS LIBRES AERO
2025-09-03,15.5,9.4,PEHUAJO AERO
2025-09-03,6.3,-1.0,PERITO MORENO AERO
2025-09-03,13.0,3.7,PIGUE AERO
2025-09-03,17.8,6.3,PILAR OBSERVATORIO
2025-09-03,31.4,20.8,POSADAS AERO
2025-09-03,27.4,14.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-09-03,5.4,-1.2,PUERTO DESEADO AERO
2025-09-03,9.2,3.2,PUERTO MADRYN AERO
2025-09-03,15.8,,PUNTA INDIO B.A.
2025-09-03,17.5,10.5,RAFAELA AERO
2025-09-03,20.4,16.0,RECONQUISTA AERO
2025-09-03,25.9,17.3,RESISTENCIA AERO
2025-09-03,14.9,6.1,RIO CUARTO AERO
2025-09-03,6.5,-2.3,RIO GALLEGOS AERO
2025-09-03,6.8,-3.6,RIO GRANDE B.A.
2025-09-03,27.0,11.8,RIVADAVIA
2025-09-03,19.9,10.5,ROSARIO AERO
2025-09-03,25.2,4.5,SALTA AERO
2025-09-03,12.4,-0.8,SAN ANTONIO OESTE AERO
2025-09-03,17.8,10.7,SAN FERNANDO AERO
2025-09-03,16.3,6.0,SAN JUAN AERO
2025-09-03,6.9,-0.7,SAN JULIAN AERO
2025-09-03,16.5,6.9,SAN LUIS AERO
2025-09-03,16.7,4.6,SAN MARTIN (MZA)
2025-09-03,17.5,1.4,SAN RAFAEL AERO
2025-09-03,7.0,-0.6,SANTA CRUZ AERO
2025-09-03,16.4,6.7,SANTA ROSA AERO
2025-09-03,18.1,4.1,SANTA ROSA DE CONLARA AERO
2025-09-03,27.2,5.6,SANTIAGO DEL ESTERO AERO
2025-09-03,19.5,10.5,SAUCE VIEJO AERO
2025-09-03,18.1,11.0,SUNCHALES AERO
2025-09-03,15.5,6.7,TANDIL AERO
2025-09-03,26.5,7.4,TARTAGAL AERO
2025-09-03,27.2,3.5,TERMAS DE RIO HONDO AERO
2025-09-03,25.5,2.0,TINOGASTA
2025-09-03,11.6,3.0,TRELEW AERO
2025-09-03,16.6,9.1,TRENQUE LAUQUEN
2025-09-03,15.4,6.6,TRES ARROYOS
2025-09-03,26.2,8.5,TUCUMAN AERO
2025-09-03,2.9,-1.0,USHUAIA AERO
2025-09-03,18.0,-3.0,USPALLATA
2025-09-03,16.1,7.0,VENADO TUERTO AERO
2025-09-03,17.1,2.7,VICTORICA
2025-09-03,11.4,2.6,VIEDMA AERO
2025-09-03,20.5,5.5,VILLA DE MARIA DEL RIO SECO
2025-09-03,21.0,5.1,VILLA DOLORES AERO
2025-09-03,16.6,6.8,VILLA GESELL AERO
2025-09-03,15.6,1.8,VILLA REYNOLDS AERO
2025-09-02,13.7,9.8,AEROPARQUE AERO
2025-09-02,17.2,3.7,AZUL AERO
2025-09-02,20.7,4.6,BAHIA BLANCA AERO
2025-09-02,7.6,0.3,BARILOCHE AERO
2025-09-02,20.9,-24.1,BASE BELGRANO II
2025-09-02,0.4,-8.2,BASE CARLINI (EX JUBANY)
2025-09-02,-8.5,-20.2,BASE ESPERANZA
2025-09-02,16.8,-26.2,BASE MARAMBIO
2025-09-02,1.6,-3.0,BASE ORCADAS
2025-09-02,-5.1,-10.1,BASE SAN MARTIN
2025-09-02,16.7,5.5,BENITO JUAREZ
2025-09-02,25.7,17.0,BERNARDO DE IRIGOYEN AERO
2025-09-02,18.6,5.0,BOLIVAR AERO
2025-09-02,14.3,8.6,BUENOS AIRES OBSERVATORIO
2025-09-02,13.0,4.6,CAMPO DE MAYO AERO
2025-09-02,27.4,3.0,CATAMARCA AERO
2025-09-02,22.0,8.6,CERES AERO
2025-09-02,22.8,6.4,CHAMICAL AERO
2025-09-02,9.6,1.3,CHAPELCO AERO
2025-09-02,23.1,6.7,CHEPES
2025-09-02,21.2,3.2,CHILECITO AERO
2025-09-02,14.2,4.3,COMODORO RIVADAVIA AERO
2025-09-02,20.8,13.5,CONCORDIA AERO
2025-09-02,20.4,4.4,CORDOBA AERO
2025-09-02,21.3,7.7,CORDOBA OBSERVATORIO
2025-09-02,18.9,1.5,CORONEL SUAREZ AERO
2025-09-02,24.4,13.3,CORRIENTES AERO
2025-09-02,13.6,8.1,DOLORES AERO
2025-09-02,12.7,1.2,EL BOLSON AERO
2025-09-02,6.9,-2.1,EL CALAFATE AERO
2025-09-02,13.6,5.4,EL PALOMAR AERO
2025-09-02,,3.7,ESCUELA DE AVIACION MILITAR AERO
2025-09-02,8.0,-0.5,ESQUEL AERO
2025-09-02,14.2,7.5,EZEIZA AERO
2025-09-02,29.8,16.9,FORMOSA AERO
2025-09-02,21.4,6.0,GENERAL PICO AERO
2025-09-02,7.0,0.5,GOBERNADOR GREGORES AERO
2025-09-02,12.3,7.8,GUALEGUAYCHU AERO
2025-09-02,31.6,16.8,IGUAZU AERO
2025-09-02,28.0,18.5,ITUZAINGO
2025-09-02,23.5,0.4,JACHAL
2025-09-02,21.5,6.4,JUJUY AERO
2025-09-02,,5.5,JUJUY U N
2025-09-02,17.3,5.0,JUNIN AERO
2025-09-02,13.8,7.2,LA PLATA AERO
2025-09-02,21.2,-4.0,LA QUIACA OBSERVATORIO
2025-09-02,25.3,3.8,LA RIOJA AERO
2025-09-02,20.0,5.2,LABOULAYE AERO
2025-09-02,14.5,8.0,LAS FLORES
2025-09-02,26.4,13.2,LAS LOMITAS
2025-09-02,15.4,-1.3,MALARGUE AERO
2025-09-02,9.5,-0.2,MAQUINCHAO
2025-09-02,17.4,4.6,MAR DEL PLATA AERO
2025-09-02,19.0,5.4,MARCOS JUAREZ AERO
2025-09-02,,6.0,MARIANO MORENO AERO
2025-09-02,18.8,4.1,MENDOZA AERO
2025-09-02,,4.0,MENDOZA OBSERVATORIO
2025-09-02,24.3,13.4,MERCEDES AERO (CTES)
2025-09-02,,7.4,MERLO AERO
2025-09-02,23.6,4.5,METAN
2025-09-02,24.0,13.9,MONTE CASEROS AERO
2025-09-02,13.7,7.5,MORON AERO
2025-09-02,15.4,3.8,NEUQUEN AERO
2025-09-02,18.5,8.1,NUEVE DE JULIO
2025-09-02,25.0,,OBERA
2025-09-02,17.1,4.5,OLAVARRIA AERO
2025-09-02,25.6,14.1,ORAN AERO
2025-09-02,15.8,8.0,PARANA AERO
2025-09-02,11.3,-0.7,PASO DE INDIOS
2025-09-02,25.2,14.9,PASO DE LOS LIBRES AERO
2025-09-02,19.1,7.2,PEHUAJO AERO
2025-09-02,8.9,0.5,PERITO MORENO AERO
2025-09-02,17.8,4.3,PIGUE AERO
2025-09-02,20.3,6.6,PILAR OBSERVATORIO
2025-09-02,30.2,18.0,POSADAS AERO
2025-09-02,22.0,12.4,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-09-02,10.0,1.7,PUERTO DESEADO AERO
2025-09-02,14.4,4.8,PUERTO MADRYN AERO
2025-09-02,13.5,9.0,PUNTA INDIO B.A.
2025-09-02,17.0,8.0,RAFAELA AERO
2025-09-02,19.0,13.1,RECONQUISTA AERO
2025-09-02,22.5,13.0,RESISTENCIA AERO
2025-09-02,20.0,8.2,RIO CUARTO AERO
2025-09-02,6.8,-0.6,RIO GALLEGOS AERO
2025-09-02,6.0,-1.6,RIO GRANDE B.A.
2025-09-02,23.0,15.8,RIVADAVIA
2025-09-02,16.3,7.8,ROSARIO AERO
2025-09-02,24.6,2.4,SALTA AERO
2025-09-02,15.2,1.3,SAN ANTONIO OESTE AERO
2025-09-02,13.3,6.3,SAN FERNANDO AERO
2025-09-02,20.0,5.0,SAN JUAN AERO
2025-09-02,8.0,-0.1,SAN JULIAN AERO
2025-09-02,20.6,4.9,SAN LUIS AERO
2025-09-02,19.8,4.2,SAN MARTIN (MZA)
2025-09-02,20.5,4.9,SAN RAFAEL AERO
2025-09-02,8.4,-0.4,SANTA CRUZ AERO
2025-09-02,22.2,6.2,SANTA ROSA AERO
2025-09-02,21.3,-0.4,SANTA ROSA DE CONLARA AERO
2025-09-02,24.2,6.0,SANTIAGO DEL ESTERO AERO
2025-09-02,16.3,8.3,SAUCE VIEJO AERO
2025-09-02,17.6,7.4,SUNCHALES AERO
2025-09-02,16.5,3.8,TANDIL AERO
2025-09-02,24.2,11.2,TARTAGAL AERO
2025-09-02,22.4,4.0,TERMAS DE RIO HONDO AERO
2025-09-02,25.5,1.0,TINOGASTA
2025-09-02,15.4,3.5,TRELEW AERO
2025-09-02,20.5,6.1,TRENQUE LAUQUEN
2025-09-02,19.6,5.4,TRES ARROYOS
2025-09-02,22.4,6.5,TUCUMAN AERO
2025-09-02,5.4,0.3,USHUAIA AERO
2025-09-02,16.1,-6.9,USPALLATA
2025-09-02,18.5,6.5,VENADO TUERTO AERO
2025-09-02,23.1,5.8,VICTORICA
2025-09-02,14.9,5.7,VIEDMA AERO
2025-09-02,23.5,5.7,VILLA DE MARIA DEL RIO SECO
2025-09-02,21.0,4.5,VILLA DOLORES AERO
2025-09-02,16.6,7.4,VILLA GESELL AERO
2025-09-02,22.5,1.3,VILLA REYNOLDS AERO
2025-09-01,18.0,10.1,AEROPARQUE AERO
2025-09-01,17.1,8.5,AZUL AERO
2025-09-01,14.7,6.8,BAHIA BLANCA AERO
2025-09-01,11.0,6.2,BARILOCHE AERO
2025-09-01,17.5,-23.2,BASE BELGRANO II
2025-09-01,1.4,-1.1,BASE CARLINI (EX JUBANY)
2025-09-01,2.5,-8.5,BASE ESPERANZA
2025-09-01,2.1,-16.8,BASE MARAMBIO
2025-09-01,3.8,-1.0,BASE ORCADAS
2025-09-01,1.9,-6.5,BASE SAN MARTIN
2025-09-01,15.5,7.7,BENITO JUAREZ
2025-09-01,21.4,15.5,BERNARDO DE IRIGOYEN AERO
2025-09-01,15.0,6.0,BOLIVAR AERO
2025-09-01,18.4,10.5,BUENOS AIRES OBSERVATORIO
2025-09-01,18.3,8.9,CAMPO DE MAYO AERO
2025-09-01,24.0,0.0,CATAMARCA AERO
2025-09-01,19.4,4.8,CERES AERO
2025-09-01,17.0,1.5,CHAMICAL AERO
2025-09-01,13.2,7.0,CHAPELCO AERO
2025-09-01,18.5,2.1,CHEPES
2025-09-01,15.3,0.0,CHILECITO AERO
2025-09-01,16.0,2.8,COMODORO RIVADAVIA AERO
2025-09-01,19.4,11.6,CONCORDIA AERO
2025-09-01,18.8,3.4,CORDOBA AERO
2025-09-01,20.2,4.3,CORDOBA OBSERVATORIO
2025-09-01,14.6,6.6,CORONEL SUAREZ AERO
2025-09-01,25.5,12.2,CORRIENTES AERO
2025-09-01,17.4,10.7,DOLORES AERO
2025-09-01,14.5,5.0,EL BOLSON AERO
2025-09-01,10.9,-2.1,EL CALAFATE AERO
2025-09-01,18.7,10.4,EL PALOMAR AERO
2025-09-01,,2.6,ESCUELA DE AVIACION MILITAR AERO
2025-09-01,12.0,1.5,ESQUEL AERO
2025-09-01,19.3,9.8,EZEIZA AERO
2025-09-01,26.7,14.9,FORMOSA AERO
2025-09-01,20.0,3.0,GENERAL PICO AERO
2025-09-01,12.0,0.5,GOBERNADOR GREGORES AERO
2025-09-01,19.0,9.6,GUALEGUAYCHU AERO
2025-09-01,23.6,16.8,IGUAZU AERO
2025-09-01,23.0,18.2,ITUZAINGO
2025-09-01,15.0,3.9,JACHAL
2025-09-01,19.6,9.2,JUJUY AERO
2025-09-01,19.4,9.7,JUJUY U N
2025-09-01,16.1,6.5,JUNIN AERO
2025-09-01,18.0,8.4,LA PLATA AERO
2025-09-01,20.1,-6.5,LA QUIACA OBSERVATORIO
2025-09-01,20.0,0.5,LA RIOJA AERO
2025-09-01,19.5,4.2,LABOULAYE AERO
2025-09-01,18.0,9.5,LAS FLORES
2025-09-01,19.0,14.2,LAS LOMITAS
2025-09-01,10.4,-1.8,MALARGUE AERO
2025-09-01,15.2,0.5,MAQUINCHAO
2025-09-01,16.7,10.6,MAR DEL PLATA AERO
2025-09-01,18.4,4.3,MARCOS JUAREZ AERO
2025-09-01,,9.4,MARIANO MORENO AERO
2025-09-01,16.7,2.2,MENDOZA AERO
2025-09-01,,1.4,MENDOZA OBSERVATORIO
2025-09-01,20.8,12.2,MERCEDES AERO (CTES)
2025-09-01,,9.4,MERLO AERO
2025-09-01,17.8,4.0,METAN
2025-09-01,20.5,12.9,MONTE CASEROS AERO
2025-09-01,18.7,9.9,MORON AERO
2025-09-01,20.2,7.2,NEUQUEN AERO
2025-09-01,15.9,7.0,NUEVE DE JULIO
2025-09-01,23.0,17.8,OBERA
2025-09-01,16.5,8.0,OLAVARRIA AERO
2025-09-01,21.7,17.4,ORAN AERO
2025-09-01,16.6,6.4,PARANA AERO
2025-09-01,16.0,0.9,PASO DE INDIOS
2025-09-01,21.3,14.6,PASO DE LOS LIBRES AERO
2025-09-01,16.9,6.5,PEHUAJO AERO
2025-09-01,10.7,,PERITO MORENO AERO
2025-09-01,13.4,4.9,PIGUE AERO
2025-09-01,19.1,2.6,PILAR OBSERVATORIO
2025-09-01,23.5,18.0,POSADAS AERO
2025-09-01,14.7,10.5,PRESIDENCIA ROQUE SAENZ PEÑA AERO
2025-09-01,11.8,1.0,PUERTO DESEADO AERO
2025-09-01,18.6,3.0,PUERTO MADRYN AERO
2025-09-01,18.0,11.0,PUNTA INDIO B.A.
2025-09-01,17.8,5.5,RAFAELA AERO
2025-09-01,17.0,9.3,RECONQUISTA AERO
2025-09-01,25.4,11.6,RESISTENCIA AERO
2025-09-01,18.9,4.6,RIO CUARTO AERO
2025-09-01,12.0,-2.0,RIO GALLEGOS AERO
2025-09-01,10.0,-1.4,RIO GRANDE B.A.
2025-09-01,23.5,14.8,RIVADAVIA
2025-09-01,16.5,7.0,ROSARIO AERO
2025-09-01,19.7,7.5,SALTA AERO
2025-09-01,18.5,6.3,SAN ANTONIO OESTE AERO
2025-09-01,18.2,10.0,SAN FERNANDO AERO
